CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,TransactionCount,Books,Clothing,Electronics,Furniture,Groceries,TotalInteractions,UnresolvedInteractions,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
846,68,M,Single,Medium,1667.48,5,0.0,581.46,0.0,1086.02,0.0,0.0,0.0,2023-09-19,41,Mobile App,0
847,68,F,Divorced,Medium,1672.9299999999998,6,240.47,168.35,293.62,67.37,903.1199999999999,2.0,0.0,2023-11-22,28,Online Banking,0
848,56,F,Single,High,690.1600000000001,2,0.0,0.0,407.35,282.81,0.0,2.0,1.0,2023-01-03,35,Mobile App,1
849,38,M,Married,Low,830.54,5,0.0,187.97,147.83,290.61,204.13,2.0,1.0,2023-01-20,29,Website,0
850,61,F,Single,Medium,38.12,1,38.12,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20,44,Mobile App,1
851,18,M,Married,Medium,580.18,2,0.0,0.0,580.18,0.0,0.0,1.0,0.0,2023-01-29,39,Online Banking,0
852,54,F,Divorced,Low,569.13,4,389.87,179.26,0.0,0.0,0.0,1.0,1.0,2023-09-23,29,Mobile App,0
853,63,M,Single,Medium,1178.95,3,415.66,317.23,0.0,446.06,0.0,1.0,1.0,2023-12-01,34,Website,0
854,59,F,Widowed,Medium,47.85,1,0.0,0.0,0.0,47.85,0.0,2.0,1.0,2023-07-12,10,Mobile App,0
855,20,M,Married,Low,2656.16,8,1006.9000000000001,0.0,607.3399999999999,414.71,627.21,2.0,1.0,2023-09-25,37,Online Banking,0
856,51,M,Divorced,High,524.36,3,309.78999999999996,0.0,214.57,0.0,0.0,0.0,0.0,2023-05-18,48,Website,0
857,30,F,Married,High,379.0,1,0.0,0.0,0.0,379.0,0.0,1.0,0.0,2023-07-10,7,Mobile App,1
858,33,M,Single,Medium,224.33,2,0.0,224.33,0.0,0.0,0.0,2.0,0.0,2023-08-08,9,Website,0
859,51,M,Widowed,High,2320.9,9,377.86,631.15,764.53,0.0,547.36,0.0,0.0,2023-07-24,16,Website,0
860,41,F,Married,High,410.36,2,382.2,0.0,28.16,0.0,0.0,2.0,1.0,2023-05-27,21,Mobile App,0
861,30,F,Married,Medium,258.79,2,165.78,0.0,93.01,0.0,0.0,1.0,0.0,2023-05-16,14,Website,0
862,23,M,Married,Medium,1581.13,6,330.92,0.0,291.92,490.35,467.94,0.0,0.0,2023-03-07,2,Online Banking,0
863,56,M,Divorced,High,1031.04,7,162.11,27.979999999999997,141.51,360.91,338.53,2.0,1.0,2023-10-14,26,Online Banking,0
864,19,M,Widowed,Medium,1537.15,7,285.0,41.2,636.89,146.58,427.48,0.0,0.0,2023-03-20,34,Website,0
865,28,F,Widowed,Medium,2739.69,9,489.89,1479.49,0.0,219.03,551.28,1.0,1.0,2023-06-10,47,Mobile App,0
866,24,F,Widowed,High,440.09000000000003,2,0.0,0.0,0.0,0.0,440.09000000000003,0.0,0.0,2023-12-26,49,Website,0
867,24,M,Married,Low,985.19,6,251.55,0.0,0.0,35.63,698.01,0.0,0.0,2023-12-20,18,Website,0
868,56,M,Married,High,1858.01,6,1023.69,139.2,319.74,375.38,0.0,0.0,0.0,2023-07-22,12,Website,0
869,56,M,Married,High,1708.06,7,79.01,0.0,30.29,367.48,1231.28,2.0,1.0,2023-12-15,19,Online Banking,1
870,29,M,Married,High,358.81,1,0.0,0.0,0.0,358.81,0.0,1.0,1.0,2023-01-18,36,Website,0
871,68,F,Single,Medium,1268.83,4,41.78,791.36,0.0,0.0,435.69,2.0,1.0,2023-09-16,38,Online Banking,0
872,39,M,Single,High,2710.07,8,748.52,0.0,1383.48,0.0,578.07,0.0,0.0,2023-04-30,16,Website,0
873,68,M,Divorced,Medium,868.72,3,0.0,303.76,0.0,154.15,410.81,0.0,0.0,2023-10-20,46,Website,0
874,68,F,Married,Low,488.21,1,0.0,0.0,488.21,0.0,0.0,2.0,0.0,2023-12-29,8,Mobile App,0
875,69,F,Divorced,High,2066.71,8,840.73,514.1,186.4,525.48,0.0,0.0,0.0,2023-12-02,9,Website,0
876,20,F,Widowed,Low,1940.62,8,62.47,436.31,469.02,311.65,661.17,1.0,0.0,2023-09-20,4,Online Banking,0
877,30,F,Married,High,2189.5499999999997,7,169.27,0.0,1113.75,0.0,906.53,0.0,0.0,2023-05-31,36,Website,0
878,47,M,Single,Medium,2181.62,8,301.83,823.24,318.21,177.75,560.5899999999999,0.0,0.0,2023-08-05,47,Website,0
879,27,M,Married,Low,328.09,1,0.0,0.0,328.09,0.0,0.0,1.0,0.0,2023-07-11,38,Online Banking,0
880,69,F,Widowed,High,1311.23,7,0.0,49.97,109.19999999999999,902.1700000000001,249.89,2.0,0.0,2023-11-10,49,Online Banking,0
881,26,F,Divorced,Low,189.28,1,189.28,0.0,0.0,0.0,0.0,2.0,1.0,2023-04-01,49,Website,0
882,23,M,Married,Medium,745.26,3,466.64,278.62,0.0,0.0,0.0,0.0,0.0,2023-09-10,45,Website,0
883,61,M,Single,Medium,776.71,7,44.91,11.93,387.28000000000003,19.26,313.33,2.0,2.0,2023-10-15,4,Website,0
884,19,M,Widowed,High,2069.03,9,487.57,582.51,270.13,518.19,210.63,1.0,1.0,2023-10-05,8,Online Banking,0
885,61,F,Widowed,High,2431.0299999999997,9,284.52,368.48,1004.11,773.9200000000001,0.0,2.0,1.0,2023-01-09,43,Mobile App,0
886,33,F,Divorced,Low,2197.83,7,787.48,0.0,703.34,707.01,0.0,1.0,0.0,2023-08-21,7,Mobile App,0
887,30,F,Married,Medium,812.28,4,594.3199999999999,217.96,0.0,0.0,0.0,2.0,1.0,2023-03-11,3,Website,0
888,65,M,Single,Medium,436.94,3,0.0,89.65,0.0,238.32,108.97,1.0,1.0,2023-09-04,1,Online Banking,0
889,30,M,Married,High,306.88,4,196.45,0.0,0.0,0.0,110.43,0.0,0.0,2023-01-26,4,Mobile App,0
890,39,M,Single,Medium,369.47,2,126.67,0.0,0.0,0.0,242.8,2.0,0.0,2023-03-01,1,Mobile App,0
891,36,F,Divorced,Medium,1602.17,5,0.0,842.74,0.0,160.09,599.3399999999999,2.0,2.0,2023-03-15,46,Website,0
892,43,F,Widowed,Medium,183.21,1,0.0,0.0,0.0,0.0,183.21,1.0,1.0,2023-01-16,42,Mobile App,0
893,31,M,Divorced,Low,3026.91,9,1384.17,0.0,976.81,483.22,182.71,2.0,1.0,2023-10-14,38,Mobile App,0
894,48,M,Widowed,Low,983.26,3,893.27,89.99,0.0,0.0,0.0,2.0,1.0,2023-08-21,37,Mobile App,0
895,46,F,Married,Low,1649.0800000000002,7,459.61,42.27,423.64,463.1,260.46000000000004,0.0,0.0,2023-09-26,12,Mobile App,0
896,62,F,Widowed,Medium,1403.03,8,145.58,725.91,27.47,504.07,0.0,1.0,0.0,2023-11-22,42,Online Banking,0
897,59,F,Single,High,2125.28,8,979.26,5.76,47.57,824.14,268.55,2.0,2.0,2023-08-21,10,Mobile App,0
898,39,M,Divorced,High,2794.0,9,246.81,1065.1399999999999,0.0,839.13,642.92,1.0,1.0,2023-01-09,47,Online Banking,0
899,24,M,Widowed,High,38.78,1,0.0,0.0,0.0,38.78,0.0,1.0,1.0,2023-12-16,1,Website,1
900,54,F,Widowed,Low,353.54,3,218.87,134.67000000000002,0.0,0.0,0.0,1.0,0.0,2023-03-23,2,Online Banking,0
901,66,M,Married,Medium,517.94,2,0.0,0.0,336.36,0.0,181.58,0.0,0.0,2023-01-14,12,Website,0
902,58,F,Married,Low,1040.2,7,153.29000000000002,0.0,685.99,118.46000000000001,82.46,2.0,1.0,2023-09-17,39,Online Banking,0
903,44,M,Married,Low,762.78,4,402.84,0.0,0.0,7.92,352.02,1.0,0.0,2023-06-22,48,Mobile App,1
904,48,M,Single,High,1684.39,7,218.44,851.6,614.35,0.0,0.0,1.0,0.0,2023-11-24,36,Mobile App,0
905,23,M,Married,High,1222.55,8,612.12,141.8,107.28,169.51999999999998,191.82999999999998,1.0,1.0,2023-11-27,7,Online Banking,0
906,33,F,Widowed,Medium,1235.8,5,12.21,661.95,398.57,0.0,163.07,0.0,0.0,2023-04-03,38,Website,1
907,55,M,Single,Low,54.82,1,54.82,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-07,25,Website,0
908,55,F,Married,Medium,1865.09,9,683.1,0.0,535.39,218.95,427.65,2.0,1.0,2023-12-06,3,Website,0
909,67,M,Widowed,Low,718.24,3,455.63,0.0,262.61,0.0,0.0,0.0,0.0,2023-02-02,27,Online Banking,0
910,49,F,Single,Medium,797.14,4,382.03999999999996,0.0,0.0,182.07,233.03,0.0,0.0,2023-08-16,24,Online Banking,0
911,50,F,Widowed,Low,1058.9,3,418.91,0.0,0.0,0.0,639.99,0.0,0.0,2023-02-27,27,Mobile App,0
912,66,F,Married,Medium,1915.01,9,108.11,12.23,598.01,497.84000000000003,698.8199999999999,1.0,1.0,2023-07-30,6,Mobile App,0
913,34,F,Married,Low,267.44,1,0.0,0.0,267.44,0.0,0.0,2.0,0.0,2023-09-17,25,Mobile App,0
914,50,F,Single,Low,1722.8,7,423.53,0.0,207.76999999999998,623.01,468.49,2.0,1.0,2023-07-31,43,Website,0
915,28,M,Divorced,High,1786.6,7,692.04,168.42,601.33,0.0,324.81,0.0,0.0,2023-06-22,31,Online Banking,0
916,30,M,Widowed,Low,1176.86,6,253.3,0.0,651.77,184.87,86.92,0.0,0.0,2023-08-31,44,Mobile App,0
917,47,F,Widowed,High,1799.3600000000001,8,280.93,0.0,0.0,872.4,646.03,1.0,0.0,2023-05-10,9,Mobile App,0
918,18,F,Divorced,Medium,1140.8200000000002,4,0.0,329.6,385.64,335.67,89.91,0.0,0.0,2023-10-11,39,Mobile App,1
919,47,F,Divorced,High,1547.47,7,614.45,282.91,178.64,471.47,0.0,0.0,0.0,2023-12-14,29,Website,1
920,44,M,Widowed,Low,2059.02,9,0.0,373.91,366.58,522.66,795.87,1.0,1.0,2023-10-08,14,Mobile App,0
921,57,F,Single,High,1778.2,6,0.0,293.28,334.17,522.17,628.58,1.0,1.0,2023-11-05,36,Online Banking,0
922,40,M,Divorced,High,1135.0,3,0.0,426.66,0.0,333.84,374.5,1.0,1.0,2023-08-10,29,Website,0
923,37,F,Married,Medium,2462.85,9,570.62,1069.02,0.0,335.18,488.03,2.0,2.0,2023-02-10,43,Website,0
924,23,M,Single,High,760.13,2,0.0,269.49,0.0,490.64,0.0,1.0,1.0,2023-03-25,41,Website,1
925,54,F,Divorced,Medium,1930.4099999999999,5,0.0,655.31,419.85,390.93,464.32,0.0,0.0,2023-01-20,38,Mobile App,1
926,37,M,Married,Medium,157.62,1,0.0,0.0,0.0,0.0,157.62,0.0,0.0,2023-05-03,22,Online Banking,1
927,54,M,Married,High,1462.34,5,8.29,399.53,561.45,0.0,493.07,0.0,0.0,2023-06-06,12,Mobile App,1
928,23,F,Widowed,Low,2584.66,8,579.07,460.11,1187.49,0.0,357.99,2.0,1.0,2023-05-21,40,Website,0
929,46,F,Single,Medium,358.27,1,0.0,0.0,0.0,0.0,358.27,0.0,0.0,2023-02-16,49,Online Banking,0
930,30,F,Divorced,High,809.61,2,0.0,0.0,0.0,0.0,809.61,0.0,0.0,2023-08-10,26,Website,0
931,44,F,Married,Medium,1985.28,5,453.4,1159.02,0.0,0.0,372.86,1.0,1.0,2023-03-10,46,Mobile App,0
932,67,M,Widowed,High,350.46,1,0.0,0.0,350.46,0.0,0.0,1.0,0.0,2023-06-05,28,Online Banking,0
933,37,M,Divorced,High,74.06,1,0.0,0.0,0.0,74.06,0.0,2.0,1.0,2023-04-29,21,Website,0
934,30,M,Married,Low,282.29,1,0.0,0.0,0.0,282.29,0.0,1.0,0.0,2023-11-14,27,Mobile App,0
935,56,M,Widowed,High,939.39,4,211.08,0.0,0.0,667.6,60.71,2.0,0.0,2023-10-28,33,Website,1
936,25,M,Married,Medium,2591.57,9,280.94,949.61,430.63,352.71,577.6800000000001,0.0,0.0,2023-07-28,29,Mobile App,0
937,34,M,Widowed,Medium,1842.6599999999999,7,500.47999999999996,96.92,358.06,0.0,887.2,2.0,1.0,2023-03-30,24,Mobile App,1
938,47,F,Widowed,Low,695.9300000000001,3,328.74,0.0,83.11,284.08,0.0,1.0,1.0,2023-06-19,32,Website,0
939,18,M,Single,Medium,394.48,1,0.0,0.0,0.0,394.48,0.0,0.0,0.0,2023-11-22,6,Website,0
940,41,M,Divorced,Low,1536.43,7,783.61,192.34,101.54,352.79,106.15,2.0,1.0,2023-04-04,27,Mobile App,0
941,33,M,Widowed,High,1440.83,6,149.53,477.68,0.0,813.62,0.0,0.0,0.0,2023-09-22,16,Website,0
942,28,F,Married,High,1539.42,7,538.59,69.29,400.83,457.37,73.34,0.0,0.0,2023-06-13,36,Online Banking,0
943,21,M,Divorced,High,398.92,2,0.0,0.0,0.0,116.06,282.86,1.0,0.0,2023-03-19,47,Website,0
944,21,F,Divorced,Low,1280.1000000000001,5,839.5,0.0,0.0,20.16,420.44,2.0,1.0,2023-06-04,30,Website,0
945,34,M,Divorced,Medium,541.1999999999999,5,281.28,136.98,83.11,39.83,0.0,0.0,0.0,2023-07-20,15,Website,0
946,66,M,Single,Medium,451.82,3,145.36,274.57,0.0,0.0,31.89,0.0,0.0,2023-11-13,8,Mobile App,0
947,27,F,Widowed,High,589.06,3,0.0,115.88,0.0,245.27,227.91,1.0,1.0,2023-05-06,31,Website,1
948,38,M,Widowed,Medium,1416.12,5,426.49,0.0,490.27,185.53,313.83,0.0,0.0,2023-02-12,9,Mobile App,1
949,55,M,Widowed,Low,956.3,4,621.94,303.43,30.93,0.0,0.0,0.0,0.0,2023-06-12,42,Online Banking,0
950,66,F,Widowed,Low,1085.17,4,0.0,0.0,405.41999999999996,679.75,0.0,0.0,0.0,2023-04-22,21,Online Banking,0
951,35,F,Married,Low,1494.92,7,254.01,108.17,641.6800000000001,491.06,0.0,2.0,1.0,2023-11-08,39,Online Banking,0
952,27,M,Widowed,Low,344.33,1,0.0,344.33,0.0,0.0,0.0,1.0,1.0,2023-03-20,39,Website,0
953,62,M,Divorced,Medium,2580.58,9,217.01,133.56,939.5699999999999,474.14,816.3000000000001,2.0,1.0,2023-10-21,43,Website,0
954,33,F,Widowed,Low,2009.3200000000002,6,883.86,683.49,373.22,0.0,68.75,0.0,0.0,2023-07-20,20,Online Banking,0
955,56,F,Widowed,Medium,1453.74,6,0.0,429.21,851.77,118.98,53.78,2.0,1.0,2023-12-08,26,Website,0
956,32,F,Widowed,High,858.04,3,0.0,334.98,107.17,415.89,0.0,0.0,0.0,2023-10-20,38,Online Banking,0
957,51,F,Widowed,Medium,32.8,1,0.0,0.0,0.0,0.0,32.8,0.0,0.0,2023-06-01,43,Mobile App,0
958,22,M,Single,Low,972.8,5,326.07,252.18,384.87,9.68,0.0,1.0,1.0,2023-05-21,14,Online Banking,0
959,34,M,Divorced,Medium,285.35,1,0.0,0.0,0.0,0.0,285.35,0.0,0.0,2023-11-17,48,Online Banking,0
960,54,F,Single,High,1553.52,6,348.88,255.21,0.0,0.0,949.43,2.0,2.0,2023-02-10,41,Online Banking,0
961,25,M,Divorced,High,964.3299999999999,3,0.0,592.55,0.0,371.78,0.0,2.0,1.0,2023-05-01,21,Mobile App,0
962,41,F,Widowed,High,1021.08,4,0.0,955.87,0.0,36.01,29.2,2.0,2.0,2023-04-04,19,Online Banking,1
963,45,F,Widowed,Medium,660.3299999999999,3,214.07,0.0,446.26,0.0,0.0,2.0,0.0,2023-09-17,14,Online Banking,0
964,64,M,Divorced,Low,2348.82,9,840.02,423.11,698.48,387.21,0.0,2.0,1.0,2023-03-13,9,Online Banking,0
965,25,F,Divorced,Low,213.98,1,0.0,0.0,213.98,0.0,0.0,1.0,1.0,2023-07-11,42,Mobile App,1
966,40,F,Single,Medium,2097.75,7,0.0,479.64,444.27,0.0,1173.84,0.0,0.0,2023-05-16,4,Mobile App,1
967,52,M,Single,Low,230.71,1,230.71,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-28,23,Online Banking,0
968,48,M,Married,Low,344.12,2,0.0,0.0,0.0,301.56,42.56,1.0,0.0,2023-01-17,22,Online Banking,0
969,34,F,Married,Medium,1296.96,4,449.84000000000003,0.0,386.35,0.0,460.77,1.0,1.0,2023-04-25,20,Online Banking,0
970,45,M,Single,High,748.6800000000001,6,19.71,426.54,71.2,231.23000000000002,0.0,2.0,2.0,2023-03-22,19,Website,1
971,65,M,Married,Low,283.95,2,199.31,0.0,84.64,0.0,0.0,0.0,0.0,2023-10-17,19,Mobile App,1
972,65,M,Single,High,1105.44,3,0.0,0.0,1105.44,0.0,0.0,0.0,0.0,2023-10-26,23,Mobile App,0
973,68,M,Single,Low,56.53,1,0.0,56.53,0.0,0.0,0.0,0.0,0.0,2023-10-18,31,Website,0
974,29,M,Single,High,1789.81,6,373.45,491.98,0.0,413.26,511.12,0.0,0.0,2023-09-12,46,Mobile App,0
975,41,M,Married,High,1892.1799999999998,7,0.0,117.14,598.3199999999999,760.85,415.87,0.0,0.0,2023-09-14,19,Mobile App,1
976,32,F,Divorced,Low,557.62,2,0.0,145.68,411.94,0.0,0.0,0.0,0.0,2023-02-17,44,Online Banking,0
977,57,M,Widowed,Low,772.3399999999999,3,142.92,0.0,0.0,629.42,0.0,2.0,0.0,2023-02-08,20,Online Banking,0
978,48,F,Married,Medium,1465.5,7,102.54,558.15,125.93,9.66,669.22,1.0,1.0,2023-09-14,26,Mobile App,0
979,44,F,Widowed,Low,1711.28,7,667.11,365.35,0.0,215.59,463.23,1.0,0.0,2023-05-18,6,Website,1
980,52,F,Widowed,Low,2079.5,8,0.0,152.64,691.53,643.0,592.33,1.0,1.0,2023-05-04,28,Online Banking,0
981,35,M,Divorced,Medium,285.43,1,0.0,285.43,0.0,0.0,0.0,0.0,0.0,2023-09-23,41,Website,0
982,53,M,Married,High,913.21,6,0.0,193.38,183.17,536.66,0.0,1.0,0.0,2023-06-20,4,Mobile App,1
983,25,F,Widowed,Medium,1395.3000000000002,5,0.0,524.54,0.0,0.0,870.76,2.0,1.0,2023-05-09,49,Mobile App,0
984,63,F,Divorced,High,1127.04,8,164.04999999999998,70.08,872.24,20.67,0.0,1.0,0.0,2023-05-01,44,Website,0
985,66,F,Divorced,Medium,1752.58,5,498.52,359.03,0.0,418.23,476.8,2.0,1.0,2023-03-04,9,Website,0
986,55,F,Single,Low,1392.61,7,0.0,613.25,389.93,291.04,98.39,2.0,0.0,2023-11-08,49,Online Banking,0
987,22,M,Married,Low,1683.65,7,385.46000000000004,415.19,397.86,183.06,302.08,0.0,0.0,2023-06-08,14,Mobile App,1
988,31,F,Widowed,High,2543.12,9,266.11,1346.9899999999998,39.42,385.45,505.15,2.0,2.0,2023-02-14,31,Website,0
989,55,M,Divorced,Low,1530.42,7,38.42,655.98,125.88,520.95,189.19,2.0,2.0,2023-07-26,29,Website,1
990,37,F,Widowed,High,483.5,1,0.0,483.5,0.0,0.0,0.0,2.0,1.0,2023-06-07,49,Mobile App,1
991,61,M,Married,Medium,801.36,3,0.0,342.88,0.0,0.0,458.48,0.0,0.0,2023-09-17,22,Website,0
992,26,M,Single,Low,311.62,1,0.0,0.0,311.62,0.0,0.0,1.0,1.0,2023-03-26,9,Website,0
993,50,F,Widowed,High,81.64,1,0.0,81.64,0.0,0.0,0.0,0.0,0.0,2023-12-27,11,Website,0
994,35,F,Single,Medium,1801.34,9,427.62,504.89,268.43,0.0,600.4,2.0,2.0,2023-07-23,25,Mobile App,0
995,23,F,Divorced,Low,1020.0,5,0.0,175.12,124.16,225.82,494.9,1.0,0.0,2023-07-31,34,Website,1
996,54,F,Single,Low,227.25,1,227.25,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-29,38,Mobile App,0
997,19,M,Widowed,High,419.82,2,0.0,0.0,85.61,334.21,0.0,0.0,0.0,2023-04-01,5,Mobile App,0
998,47,M,Married,Low,252.15,1,252.15,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-10,47,Website,0
999,23,M,Widowed,High,2393.2599999999998,9,80.28,0.0,557.11,1107.85,648.02,0.0,0.0,2023-01-08,23,Website,0
1000,34,M,Widowed,Low,1670.79,6,491.71000000000004,0.0,0.0,571.68,607.4,0.0,0.0,2023-08-13,22,Mobile App,0
